19,2017-05-16 00:00:17.773+02,INFO,req-430aaf51-6fd5-4ede-bab8-7ca540ec136c,10.11.10.1,GET,HTTP/1.1,200,1916,0.2658210,OK
20,2017-05-16 00:00:18.994+02,INFO,req-1dd5c6bd-1bda-4e6d-b896-80dc15ab8c56,10.11.10.1,GET,HTTP/1.1,200,1874,0.2161739,OK
21,2017-05-16 00:00:20.106+02,INFO,req-750a3ab2-0fba-499a-bad0-f8584e777993,10.11.10.1,GET,HTTP/1.1,200,211,0.1072969,OK
22,2017-05-16 00:00:21.069+02,INFO,req-0b851395-2895-44b9-8265-a27d0bb52910,10.11.10.1,POST,HTTP/1.1,404,296,0.0793190,Not Found
23,2017-05-16 00:00:30.788+02,INFO,req-6a763803-4838-49c7-814e-eaefbaddee9d,10.11.10.1,POST,HTTP/1.1,202,733,0.6686139,Accepted
24,2017-05-16 00:00:30.979+02,INFO,req-97738e9d-8df6-4948-89f0-afcd17e1f899,10.11.10.1,GET,HTTP/1.1,200,1583,0.1901591,OK
25,2017-05-16 00:00:31.162+02,INFO,req-e0e308c0-7fe0-4d30-a7ec-07972df0447c,10.11.10.1,GET,HTTP/1.1,200,1583,0.1796741,OK
26,2017-05-16 00:00:31.359+02,INFO,req-84a068e2-7bf3-4fbf-b480-f41b090acc76,10.11.10.1,GET,HTTP/1.1,200,1708,0.1917260,OK
27,2017-05-16 00:00:32.738+02,INFO,req-7a0b0b1d-c0a6-4b5e-b136-946e4779c49e,10.11.10.1,GET,HTTP/1.1,200,1759,0.3730500,OK
28,2017-05-16 00:00:33.009+02,INFO,req-37a1da35-0d55-4c2e-8689-a9c75f3d4f51,10.11.10.1,GET,HTTP/1.1,200,1759,0.2672291,OK
29,2017-05-16 00:00:34.28+02,INFO,req-e0346c36-c199-4fb3-805c-30036a6a6bb8,10.11.10.1,GET,HTTP/1.1,200,1893,0.2643161,OK
30,2017-05-16 00:00:34.547+02,INFO,req-f1971a67-cc91-4a21-af01-43fcb2b23f5f,10.11.10.1,GET,HTTP/1.1,200,1893,0.2641511,OK
31,2017-05-16 00:00:35.832+02,INFO,req-7ee56f12-b2ee-4eec-a767-d06435b1b2c6,10.11.10.1,GET,HTTP/1.1,200,1893,0.2796621,OK
32,2017-05-16 00:00:36.095+02,INFO,req-e5a94766-dd02-47b2-8ee8-27d1f873a57c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2579432,OK
33,2017-05-16 00:00:37.363+02,INFO,req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a,10.11.10.1,GET,HTTP/1.1,200,1893,0.2629061,OK
34,2017-05-16 00:00:37.618+02,INFO,req-80cf4c1c-dbce-4ad2-87df-2d1c410694d1,10.11.10.1,GET,HTTP/1.1,200,1893,0.2494071,OK
35,2017-05-16 00:00:38.922+02,INFO,req-f309f43f-4929-4345-92bf-d85babef55fd,10.11.10.1,GET,HTTP/1.1,200,1893,0.2974470,OK
36,2017-05-16 00:00:39.193+02,INFO,req-31312dd3-0875-43e3-a6c5-5869e0c7e953,10.11.10.1,GET,HTTP/1.1,200,1893,0.2665739,OK
37,2017-05-16 00:00:40.459+02,INFO,req-dd5eea8f-ecd9-481e-aa07-ada6bea727cc,10.11.10.1,GET,HTTP/1.1,200,1893,0.2614441,OK
38,2017-05-16 00:00:40.721+02,INFO,req-9f55f8ef-5f3f-4087-9a62-af37a1d6ba75,10.11.10.1,GET,HTTP/1.1,200,1893,0.2563009,OK
39,2017-05-16 00:00:42.001+02,INFO,req-7510d7d3-bc52-4241-93ea-b03036f20981,10.11.10.1,GET,HTTP/1.1,200,1893,0.2748721,OK
40,2017-05-16 00:00:42.271+02,INFO,req-c6700d4f-9ed4-4baf-9ac9-ad0e7f66f155,10.11.10.1,GET,HTTP/1.1,200,1893,0.2646890,OK
41,2017-05-16 00:00:43.537+02,INFO,req-b2aa258b-dbc8-4979-8029-ca24828e3c80,10.11.10.1,GET,HTTP/1.1,200,1893,0.2596920,OK
42,2017-05-16 00:00:43.801+02,INFO,req-f6148ee1-e3f6-4bb3-a200-847fd8486d77,10.11.10.1,GET,HTTP/1.1,200,1893,0.2600410,OK
43,2017-05-16 00:00:45.08+02,INFO,req-437ba7af-f981-4699-819a-700389a00f34,10.11.10.1,GET,HTTP/1.1,200,1893,0.2730091,OK
44,2017-05-16 00:00:45.356+02,INFO,req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee,10.11.10.1,GET,HTTP/1.1,200,1893,0.2709410,OK
45,2017-05-16 00:00:46.634+02,INFO,req-60c3da91-bd1c-4693-991e-fa3580fa22c2,10.11.10.1,GET,HTTP/1.1,200,1893,0.2722521,OK
46,2017-05-16 00:00:46.894+02,INFO,req-410ed8a3-3cb0-47ca-920a-653be17f284e,10.11.10.1,GET,HTTP/1.1,200,1893,0.2555740,OK
47,2017-05-16 00:00:48.329+02,INFO,req-2d4c68d5-0961-4f37-8cc3-ceb9268e1419,10.11.10.1,GET,HTTP/1.1,200,1893,0.4287961,OK
48,2017-05-16 00:00:48.577+02,INFO,req-177f6889-979d-4f28-94cc-c911dfd47a30,10.11.10.1,GET,HTTP/1.1,200,1893,0.2432280,OK
49,2017-05-16 00:00:49.831+02,INFO,req-f632ae73-7d87-49f4-bdbf-3a0f06d197ed,10.11.10.1,GET,HTTP/1.1,200,1893,0.2486479,OK
50,2017-05-16 00:00:50.096+02,INFO,req-ec90bc75-c4b2-4022-a072-9c9aa8fd7fc5,10.11.10.1,GET,HTTP/1.1,200,1893,0.2611251,OK
51,2017-05-16 00:00:51.361+02,INFO,req-0ba05e2a-7142-4fa0-859c-8573119de464,10.11.10.1,GET,HTTP/1.1,200,1893,0.2593911,OK
52,2017-05-16 00:00:51.608+02,INFO,req-f3305c24-054a-4bd7-b2cb-959552349f8b,10.11.10.1,GET,HTTP/1.1,200,1893,0.2426131,OK
53,2017-05-16 00:00:51.638+02,INFO,req-3e22b75e-1c4f-4579-8a73-7ede40d3f955,10.11.10.1,POST,HTTP/1.1,200,380,0.0901799,OK
54,2017-05-16 00:00:52.886+02,INFO,req-007c1773-4e52-4805-a67c-6b8b4df633f4,10.11.10.1,GET,HTTP/1.1,200,1910,0.2721858,OK
55,2017-05-16 00:00:53.138+02,INFO,req-6d417741-b7d6-40b7-8468-1c87adfebbb8,10.11.10.1,GET,HTTP/1.1,200,1910,0.2486420,OK
56,2017-05-16 00:00:59.41+02,INFO,req-d473bea3-588a-441a-8b2a-a137806f8786,10.11.10.1,DELETE,HTTP/1.1,204,203,0.2604880,No Content
57,2017-05-16 00:00:59.678+02,INFO,req-0dd87940-76ef-4556-bfb6-3cb42c58fc82,10.11.10.1,GET,HTTP/1.1,200,1916,0.2644901,OK
58,2017-05-16 00:01:01.033+02,INFO,req-a9b72c1a-65a9-44a5-bcb3-db8c2aa6d404,10.11.10.1,GET,HTTP/1.1,200,1874,0.3479111,OK
59,2017-05-16 00:01:02.141+02,INFO,req-cd5e40af-8fe5-4bd7-ae38-b5fb546d31ff,10.11.10.1,GET,HTTP/1.1,200,211,0.1034541,OK
60,2017-05-16 00:01:03.116+02,INFO,req-fff6fe1a-cbb6-4b38-806a-afee069d7c13,10.11.10.1,POST,HTTP/1.1,404,296,0.0886950,Not Found
61,2017-05-16 00:01:12.693+02,INFO,req-97fcea79-42f7-4241-9b9e-63fe193c1929,10.11.10.1,POST,HTTP/1.1,202,733,0.5442920,Accepted
62,2017-05-16 00:01:12.885+02,INFO,req-4e83daf7-a24c-4ab4-96ff-1da5848255ad,10.11.10.1,GET,HTTP/1.1,200,1583,0.1878400,OK
63,2017-05-16 00:01:13.086+02,INFO,req-b7948826-c8b0-4d2c-9933-1580f19fdf93,10.11.10.1,GET,HTTP/1.1,200,1575,0.1955159,OK
64,2017-05-16 00:01:13.291+02,INFO,req-9bc8b0af-864a-421b-a2bc-b0472952e7c1,10.11.10.1,GET,HTTP/1.1,200,1708,0.2013841,OK
65,2017-05-16 00:01:14.56+02,INFO,req-b543ced1-368e-4997-bd19-bfe484087365,10.11.10.1,GET,HTTP/1.1,200,1759,0.2633560,OK
66,2017-05-16 00:01:14.819+02,INFO,req-428f28af-b5be-46d2-a334-c261235ec80d,10.11.10.1,GET,HTTP/1.1,200,1759,0.2561328,OK
67,2017-05-16 00:01:16.1+02,INFO,req-45f80172-398a-4dc5-be8b-2d5a3509a95c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2740800,OK
68,2017-05-16 00:01:16.368+02,INFO,req-ccf53bd0-3d1f-4951-858c-c5b0416e7ccf,10.11.10.1,GET,HTTP/1.1,200,1893,0.2638359,OK
69,2017-05-16 00:01:17.654+02,INFO,req-e89e7c8f-91d3-41c6-8483-ca10554084c7,10.11.10.1,GET,HTTP/1.1,200,1893,0.2793601,OK
70,2017-05-16 00:01:17.92+02,INFO,req-9e6e6ab0-4a0e-4d51-aed1-028d418862ad,10.11.10.1,GET,HTTP/1.1,200,1893,0.2611539,OK
71,2017-05-16 00:01:19.202+02,INFO,req-6b8f0c42-a8aa-4947-918c-385855184318,10.11.10.1,GET,HTTP/1.1,200,1893,0.2773159,OK
72,2017-05-16 00:01:19.475+02,INFO,req-d133dda3-dd32-4846-bca9-96dfeb3e9657,10.11.10.1,GET,HTTP/1.1,200,1893,0.2688291,OK
73,2017-05-16 00:01:20.752+02,INFO,req-aeff33d0-dd58-4d76-bfec-d25b843a0521,10.11.10.1,GET,HTTP/1.1,200,1893,0.2706490,OK
74,2017-05-16 00:01:21.044+02,INFO,req-f0ebc071-5c5d-4bfa-aea6-9a6d1704b71b,10.11.10.1,GET,HTTP/1.1,200,1893,0.2866180,OK
75,2017-05-16 00:01:22.317+02,INFO,req-7909bf67-0040-4290-a996-c16ad91da03b,10.11.10.1,GET,HTTP/1.1,200,1893,0.2673891,OK
76,2017-05-16 00:01:22.584+02,INFO,req-2c6c341b-b271-4b81-8187-e4b32d472053,10.11.10.1,GET,HTTP/1.1,200,1893,0.2630482,OK
77,2017-05-16 00:01:23.863+02,INFO,req-3d954aae-f4f5-47a6-9cf8-a8e00beeab93,10.11.10.1,GET,HTTP/1.1,200,1893,0.2733018,OK
78,2017-05-16 00:01:24.133+02,INFO,req-11200554-a543-43c3-ac95-d855b3bd8b32,10.11.10.1,GET,HTTP/1.1,200,1893,0.2652190,OK
79,2017-05-16 00:01:25.388+02,INFO,req-f19e6425-c9a9-46d2-9439-7e9b0d955ed5,10.11.10.1,GET,HTTP/1.1,200,1893,0.2491391,OK
80,2017-05-16 00:01:25.647+02,INFO,req-cebeeef5-8804-4bfc-beca-716acf433be4,10.11.10.1,GET,HTTP/1.1,200,1893,0.2543209,OK
81,2017-05-16 00:01:26.93+02,INFO,req-f2287178-8d2a-4421-a098-c154341ae628,10.11.10.1,GET,HTTP/1.1,200,1893,0.2777491,OK
82,2017-05-16 00:01:27.193+02,INFO,req-370681d7-1260-4326-b10a-112d8c56c41e,10.11.10.1,GET,HTTP/1.1,200,1893,0.2589149,OK
83,2017-05-16 00:01:28.558+02,INFO,req-1cd04999-4cd8-418c-9117-ecaf3e129b33,10.11.10.1,GET,HTTP/1.1,200,1893,0.3592770,OK
84,2017-05-16 00:01:28.807+02,INFO,req-1ff7c697-95a2-4bf6-9198-158d16989796,10.11.10.1,GET,HTTP/1.1,200,1893,0.2463491,OK
85,2017-05-16 00:01:30.095+02,INFO,req-b413cc90-4f89-4c1c-8049-0931c23830a3,10.11.10.1,GET,HTTP/1.1,200,1893,0.2825699,OK
86,2017-05-16 00:01:30.358+02,INFO,req-5e81acc6-75f4-4110-ac6a-3adf677d4d9f,10.11.10.1,GET,HTTP/1.1,200,1893,0.2592661,OK
87,2017-05-16 00:01:31.811+02,INFO,req-1c33bdb8-a945-437c-a2a4-836c25c502ef,10.11.10.1,GET,HTTP/1.1,200,1893,0.4467819,OK
88,2017-05-16 00:01:32.073+02,INFO,req-bababf49-3a32-4c04-937b-14c494b95f3d,10.11.10.1,GET,HTTP/1.1,200,1893,0.2577350,OK
89,2017-05-16 00:01:32.969+02,INFO,req-01451338-4c87-48c4-9dbc-a9831f8f6d41,10.11.10.1,POST,HTTP/1.1,200,380,0.1043310,OK
90,2017-05-16 00:01:33.365+02,INFO,req-8f929d23-bb12-4951-9b49-f8df8837aa5e,10.11.10.1,GET,HTTP/1.1,200,1910,0.2870619,OK
91,2017-05-16 00:01:33.618+02,INFO,req-05bac4af-55c4-4d90-bd9e-f782858bd4d1,10.11.10.1,GET,HTTP/1.1,200,1910,0.2505140,OK
92,2017-05-16 00:01:39.885+02,INFO,req-31d09752-6f82-4fc5-ac97-416b9c865af4,10.11.10.1,DELETE,HTTP/1.1,204,203,0.2582572,No Content
93,2017-05-16 00:01:40.157+02,INFO,req-96c3ec98-21a0-4af2-84a8-d4989512413e,10.11.10.1,GET,HTTP/1.1,200,1916,0.2677610,OK
94,2017-05-16 00:01:41.372+02,INFO,req-40c6c6d9-caf9-426e-b739-a5562aa4043a,10.11.10.1,GET,HTTP/1.1,200,1874,0.2106130,OK
95,2017-05-16 00:01:42.476+02,INFO,req-4cb2bae3-c745-454c-bdca-bd5f7c53340f,10.11.10.1,GET,HTTP/1.1,200,211,0.0977290,OK
96,2017-05-16 00:01:43.497+02,INFO,req-a0893d5a-dc60-4c49-82e5-b9f7dfc2f6ab,10.11.10.1,POST,HTTP/1.1,404,296,0.1146111,Not Found
97,2017-05-16 00:01:52.949+02,INFO,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc,10.11.10.1,POST,HTTP/1.1,202,733,0.4586949,Accepted
98,2017-05-16 00:01:53.157+02,INFO,req-64dca5a6-dde8-45f1-9e76-e001afd2caa9,10.11.10.1,GET,HTTP/1.1,200,1583,0.2041020,OK
99,2017-05-16 00:01:53.338+02,INFO,req-de9d35cf-5e55-41c8-85ed-eae0a39f53f4,10.11.10.1,GET,HTTP/1.1,200,1575,0.1767941,OK
100,2017-05-16 00:01:53.538+02,INFO,req-323b974a-761f-4406-b306-b93e2bb5e478,10.11.10.1,GET,HTTP/1.1,200,1708,0.1951439,OK
101,2017-05-16 00:01:54.818+02,INFO,req-e7b18c45-b875-4590-b598-617401f382c3,10.11.10.1,GET,HTTP/1.1,200,1759,0.2754171,OK
102,2017-05-16 00:01:55.1+02,INFO,req-93ebec7f-31c0-4efe-bd3c-b139f832b447,10.11.10.1,GET,HTTP/1.1,200,1759,0.2773421,OK
103,2017-05-16 00:01:56.385+02,INFO,req-cd862c89-18a0-4954-a1a0-f3f26df71d39,10.11.10.1,GET,HTTP/1.1,200,1893,0.2794621,OK
104,2017-05-16 00:01:56.636+02,INFO,req-ddab777b-9479-4ebb-b0a0-459ea7fd50b7,10.11.10.1,GET,HTTP/1.1,200,1893,0.2469411,OK
105,2017-05-16 00:01:57.91+02,INFO,req-09b59776-544a-4963-b0ae-b19efe78d211,10.11.10.1,GET,HTTP/1.1,200,1893,0.2686541,OK
106,2017-05-16 00:01:58.172+02,INFO,req-1a086eaf-4641-48d5-bcd7-32c91302df8f,10.11.10.1,GET,HTTP/1.1,200,1893,0.2569268,OK
107,2017-05-16 00:01:59.428+02,INFO,req-87fb3150-d67d-4752-9f09-376914ef72ec,10.11.10.1,GET,HTTP/1.1,200,1893,0.2497211,OK
108,2017-05-16 00:01:59.664+02,INFO,req-e584ef57-6eeb-4444-bd9a-e1bf5ea3149b,10.11.10.1,GET,HTTP/1.1,200,1893,0.2322080,OK
109,2017-05-16 00:02:00.935+02,INFO,req-bce85102-ddb3-4323-aa2f-073373c4af50,10.11.10.1,GET,HTTP/1.1,200,1893,0.2648559,OK
110,2017-05-16 00:02:01.197+02,INFO,req-45d4275d-2214-4159-b61e-168da60fc29d,10.11.10.1,GET,HTTP/1.1,200,1893,0.2567871,OK
111,2017-05-16 00:02:02.464+02,INFO,req-5ef90541-0ddc-426b-a12a-3ca3cb0b9b81,10.11.10.1,GET,HTTP/1.1,200,1893,0.2612560,OK
112,2017-05-16 00:02:02.726+02,INFO,req-f7783f57-038a-4d59-af27-9c554d8fd072,10.11.10.1,GET,HTTP/1.1,200,1893,0.2585540,OK
113,2017-05-16 00:02:03.997+02,INFO,req-ee142be0-90ed-45f1-a82c-1f2097469a7c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2649550,OK
114,2017-05-16 00:02:04.277+02,INFO,req-d4353962-c926-4d9c-87ea-4cc0834b395a,10.11.10.1,GET,HTTP/1.1,200,1893,0.2747011,OK
115,2017-05-16 00:02:05.653+02,INFO,req-77d6ad13-1155-4342-a655-eca5f333bf88,10.11.10.1,GET,HTTP/1.1,200,1893,0.3706589,OK
116,2017-05-16 00:02:05.92+02,INFO,req-91f43d98-99af-4c3c-ae42-753ae149ae99,10.11.10.1,GET,HTTP/1.1,200,1893,0.2630000,OK
117,2017-05-16 00:02:07.196+02,INFO,req-f75f4c92-16e4-4a6c-9ab5-fc2155379490,10.11.10.1,GET,HTTP/1.1,200,1893,0.2694011,OK
118,2017-05-16 00:02:07.471+02,INFO,req-55ebb1b1-6e88-44d5-be79-fe8b37e64ecf,10.11.10.1,GET,HTTP/1.1,200,1893,0.2707460,OK
119,2017-05-16 00:02:08.74+02,INFO,req-b4692194-e82b-4c3b-9f95-afd1bcb5d768,10.11.10.1,GET,HTTP/1.1,200,1893,0.2636631,OK
120,2017-05-16 00:02:09.012+02,INFO,req-44701b65-e05c-4855-8fd1-ffb90c9b978e,10.11.10.1,GET,HTTP/1.1,200,1893,0.2675440,OK
121,2017-05-16 00:02:10.284+02,INFO,req-91380ad7-eb23-433c-aba8-4bd0747e1c66,10.11.10.1,GET,HTTP/1.1,200,1893,0.2670941,OK
122,2017-05-16 00:02:10.715+02,INFO,req-a6d2fe15-c840-4b5f-b058-88ee45b5a7fe,10.11.10.1,GET,HTTP/1.1,200,1893,0.4255710,OK
123,2017-05-16 00:02:11.992+02,INFO,req-3cea2065-89b0-4f75-ad1a-338464ef9cd3,10.11.10.1,GET,HTTP/1.1,200,1893,0.2708280,OK
124,2017-05-16 00:02:12.275+02,INFO,req-deb9d948-8712-41cb-b575-9d67db2bfc62,10.11.10.1,GET,HTTP/1.1,200,1893,0.2789159,OK
125,2017-05-16 00:02:13.54+02,INFO,req-23ece7f9-4204-4654-a696-11f5ecfb3f17,10.11.10.1,GET,HTTP/1.1,200,1893,0.2591121,OK
126,2017-05-16 00:02:13.815+02,INFO,req-1271f5ec-7a4e-4176-b507-2fc69a6142c9,10.11.10.1,GET,HTTP/1.1,200,1893,0.2703741,OK
127,2017-05-16 00:02:14.315+02,INFO,req-74354c38-3eb0-4bde-a63d-5a53b008030c,10.11.10.1,POST,HTTP/1.1,200,380,0.0921431,OK
128,2017-05-16 00:02:15.095+02,INFO,req-c55c1814-b208-4043-9018-b4f8851ac580,10.11.10.1,GET,HTTP/1.1,200,1910,0.2735250,OK
129,2017-05-16 00:02:15.358+02,INFO,req-9d2c1d24-f157-464f-aa8c-17ebcdaac12b,10.11.10.1,GET,HTTP/1.1,200,1910,0.2577691,OK
130,2017-05-16 00:02:21.625+02,INFO,req-06631678-1e19-4e4e-bddf-a588d8ea6217,10.11.10.1,DELETE,HTTP/1.1,204,203,0.2560370,No Content
131,2017-05-16 00:02:21.913+02,INFO,req-136a1713-e90c-489c-b626-cabb0f68302a,10.11.10.1,GET,HTTP/1.1,200,1916,0.2837551,OK
132,2017-05-16 00:02:23.131+02,INFO,req-f0bffbc3-5ab0-4916-91c1-0a61dd7d4ec2,10.11.10.1,GET,HTTP/1.1,200,1874,0.2131531,OK
133,2017-05-16 00:02:24.244+02,INFO,req-16984fba-a60d-4234-9a5c-2f5f9bb45081,10.11.10.1,GET,HTTP/1.1,200,211,0.1063731,OK
134,2017-05-16 00:02:25.214+02,INFO,req-3fa8a45e-031e-4f3b-b327-b9cd4210f3ba,10.11.10.1,POST,HTTP/1.1,404,296,0.1029620,Not Found
135,2017-05-16 00:02:34.773+02,INFO,req-d38f479d-9bb9-4276-9688-52607e8fd350,10.11.10.1,POST,HTTP/1.1,202,733,0.5169401,Accepted
136,2017-05-16 00:02:34.974+02,INFO,req-878d8f43-04d4-4bce-a27a-3feca48ba5eb,10.11.10.1,GET,HTTP/1.1,200,1583,0.1964839,OK
137,2017-05-16 00:02:35.17+02,INFO,req-bb86cdcb-2b6e-410f-b422-7209c14f060d,10.11.10.1,GET,HTTP/1.1,200,1575,0.1929309,OK
138,2017-05-16 00:02:35.348+02,INFO,req-07bc4660-d894-4b67-8bb7-0b1ebe315af2,10.11.10.1,GET,HTTP/1.1,200,1708,0.1721809,OK
139,2017-05-16 00:02:36.629+02,INFO,req-89a2dec8-a82e-4108-ab4a-eda9c9bc896d,10.11.10.1,GET,HTTP/1.1,200,1759,0.2763519,OK
140,2017-05-16 00:02:36.925+02,INFO,req-723faf03-db43-4131-a339-c792974c7721,10.11.10.1,GET,HTTP/1.1,200,1759,0.2896700,OK
141,2017-05-16 00:02:38.214+02,INFO,req-008605fa-fa0a-483e-b596-a17329409763,10.11.10.1,GET,HTTP/1.1,200,1893,0.2833471,OK
142,2017-05-16 00:02:38.477+02,INFO,req-c58e5c9b-8211-4631-a4dc-8be93e96a0d2,10.11.10.1,GET,HTTP/1.1,200,1893,0.2586210,OK
143,2017-05-16 00:02:39.736+02,INFO,req-44d3573a-0d2c-4610-85f3-f228ac82a1d1,10.11.10.1,GET,HTTP/1.1,200,1893,0.2529991,OK
144,2017-05-16 00:02:40.006+02,INFO,req-40d207ea-99bc-47cd-b37b-d2bb7e7e030c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2665081,OK
145,2017-05-16 00:02:41.268+02,INFO,req-1756bc65-fb0b-450c-9e51-57bf965737b7,10.11.10.1,GET,HTTP/1.1,200,1893,0.2555981,OK
146,2017-05-16 00:02:41.518+02,INFO,req-713cc4cb-1c01-47b1-b2d5-e5c54f7e9d21,10.11.10.1,GET,HTTP/1.1,200,1893,0.2455752,OK
147,2017-05-16 00:02:42.794+02,INFO,req-35722e9e-e5fb-47d9-8e20-d5237bd7440c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2711270,OK
148,2017-05-16 00:02:43.184+02,INFO,req-39477c65-5728-4dd9-8e3e-d8c89db36e91,10.11.10.1,GET,HTTP/1.1,200,1893,0.3852520,OK
149,2017-05-16 00:02:44.461+02,INFO,req-6dd4cb0c-c909-4935-af86-a978ccb6a461,10.11.10.1,GET,HTTP/1.1,200,1893,0.2695961,OK
150,2017-05-16 00:02:44.71+02,INFO,req-7bf56606-1c53-49cb-9d8d-e6afa1920cc1,10.11.10.1,GET,HTTP/1.1,200,1893,0.2449391,OK
151,2017-05-16 00:02:45.986+02,INFO,req-77b6a0fd-dcab-47dd-8465-13cbe5434d40,10.11.10.1,GET,HTTP/1.1,200,1893,0.2681870,OK
152,2017-05-16 00:02:46.262+02,INFO,req-9d8cd0a4-1fa9-4eb1-ad29-42d2756029e0,10.11.10.1,GET,HTTP/1.1,200,1893,0.2719712,OK
153,2017-05-16 00:02:47.528+02,INFO,req-100e1170-b42e-4840-8c18-618eec0dbb92,10.11.10.1,GET,HTTP/1.1,200,1893,0.2595811,OK
154,2017-05-16 00:02:47.792+02,INFO,req-80d1efbd-1f02-4091-9827-adafc6003e3f,10.11.10.1,GET,HTTP/1.1,200,1893,0.2598870,OK
155,2017-05-16 00:02:49.074+02,INFO,req-ff142455-b2d5-4551-ad81-56244e8b4246,10.11.10.1,GET,HTTP/1.1,200,1893,0.2751970,OK
156,2017-05-16 00:02:49.351+02,INFO,req-bb582317-a5f0-432d-b7a1-604ce4024a61,10.11.10.1,GET,HTTP/1.1,200,1893,0.2720761,OK
157,2017-05-16 00:02:50.764+02,INFO,req-6e4f4f57-ce56-4885-956a-dc1235c5afb2,10.11.10.1,GET,HTTP/1.1,200,1893,0.4072819,OK
158,2017-05-16 00:02:51.02+02,INFO,req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2,10.11.10.1,GET,HTTP/1.1,200,1893,0.2523489,OK
159,2017-05-16 00:02:52.299+02,INFO,req-6264d86e-7a74-4647-a528-8e476a256e94,10.11.10.1,GET,HTTP/1.1,200,1893,0.2726710,OK
160,2017-05-16 00:02:52.572+02,INFO,req-08190bc9-9cd6-4d14-a825-06421a17de6c,10.11.10.1,GET,HTTP/1.1,200,1893,0.2684422,OK
161,2017-05-16 00:02:53.856+02,INFO,req-17ee8196-ec23-4adc-acc9-4c24686d8b68,10.11.10.1,GET,HTTP/1.1,200,1893,0.2791021,OK
162,2017-05-16 00:02:54.125+02,INFO,req-efe668bd-0162-4b21-b1c0-d962abc9f6ba,10.11.10.1,GET,HTTP/1.1,200,1893,0.2633080,OK
